mol,stage,r_no,donor,acceptor,e2_kcal,de_au,f_au
mol_014_Z,scan_2,1.9034,BD ( 1) C 5- H 17,BD*( 1) C 6- C 12,2.02,1.19,0.044
mol_014_Z,scan_2,1.9034,BD ( 1) C 5- H 17,BD*( 2) C 6- C 12,4.2,0.61,0.045
mol_014_Z,scan_2,1.9034,BD ( 1) C 5- H 17,RY ( 3) C 6,0.58,1.9,0.03
mol_014_Z,scan_2,1.9034,BD ( 1) C 5- H 18,BD*( 1) C 4- H 15,2.31,1.03,0.044
mol_014_Z,scan_2,1.9034,BD ( 1) C 5- H 18,BD*( 1) C 4- H 16,0.86,1.05,0.027
mol_014_Z,scan_2,1.9034,BD ( 1) C 5- H 18,BD*( 1) C 6- C 12,0.57,1.18,0.023
mol_014_Z,scan_2,1.9034,BD ( 1) C 5- H 18,BD*( 2) C 6- C 12,8.16,0.61,0.063
mol_014_Z,scan_2,1.9034,BD ( 1) C 5- H 18,RY ( 1) C 4,0.66,1.34,0.026
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,BD*( 1) C 3- C 12,2.26,1.24,0.047
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,BD*( 1) C 4- C 5,0.53,1.15,0.022
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,BD*( 1) C 5- C 6,1.89,1.21,0.043
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,BD*( 1) C 6- C 12,2.65,1.33,0.053
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,BD*( 1) C 7- C 8,2.63,1.36,0.053
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,BD*( 1) C 7- H 19,1.39,1.23,0.037
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,BD*( 1) C 8- H 20,2.08,1.24,0.045
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,RY ( 1) C 5,0.64,1.56,0.028
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,RY ( 1) C 8,1.36,2.01,0.047
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,RY ( 2) C 8,1.12,2.23,0.045
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,RY ( 1) C 12,0.61,2.04,0.031
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,RY ( 2) C 12,0.88,2.28,0.04
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 7,RY ( 6) C 12,0.5,3.24,0.036
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,BD*( 1) N 2- C 3,4.98,1.38,0.074
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,BD*( 1) C 3- C 12,2.74,1.23,0.052
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,BD*( 1) C 5- C 6,0.97,1.2,0.03
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,BD*( 1) C 5- H 17,0.77,1.19,0.027
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,BD*( 1) C 6- C 7,2.58,1.37,0.053
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,BD*( 1) C 7- H 19,2.44,1.22,0.049
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,BD*( 1) C 10- F 11,4.54,1.05,0.062
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,BD*( 1) C 10- C 12,3.98,1.3,0.064
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,RY ( 2) C 3,1.39,1.78,0.044
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,RY ( 1) C 5,0.94,1.55,0.034
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,RY ( 1) C 7,1.75,2.03,0.053
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,RY ( 2) C 7,0.87,2.03,0.038
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,RY ( 4) C 10,0.95,2.97,0.047
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,RY ( 4) C 12,1.2,5.24,0.071
mol_014_Z,scan_2,1.9034,BD ( 1) C 6- C 12,RY (11) C 12,0.72,4.66,0.052
mol_014_Z,scan_2,1.9034,BD ( 2) C 6- C 12,BD*( 2) N 2- C 3,40.24,0.4,0.113
mol_014_Z,scan_2,1.9034,BD ( 2) C 6- C 12,BD*( 1) C 5- H 17,2.17,0.82,0.038
mol_014_Z,scan_2,1.9034,BD ( 2) C 6- C 12,BD*( 1) C 5- H 18,3.72,0.81,0.049
mol_014_Z,scan_2,1.9034,BD ( 2) C 6- C 12,BD*( 2) C 7- C 8,23.64,0.41,0.088
mol_014_Z,scan_2,1.9034,BD ( 2) C 6- C 12,BD*( 2) C 9- C 10,38.07,0.39,0.109
mol_014_Z,scan_2,1.9034,BD ( 2) C 6- C 12,RY ( 3) C 3,0.82,2.05,0.037
mol_014_Z,scan_2,1.9034,BD ( 2) C 6- C 12,RY ( 3) C 7,1.97,1.02,0.04
mol_014_Z,scan_2,1.9034,BD ( 2) C 6- C 12,RY ( 5) C 10,1.21,1.75,0.041
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- C 8,BD*( 1) C 5- C 6,4.35,1.2,0.065
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- C 8,BD*( 1) C 6- C 7,2.86,1.37,0.056
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- C 8,BD*( 1) C 7- H 19,1.07,1.22,0.032
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- C 8,BD*( 1) C 8- C 9,1.74,1.34,0.043
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- C 8,BD*( 1) C 8- H 20,0.83,1.23,0.028
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- C 8,BD*( 1) C 9- H 21,2.25,1.21,0.047
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- C 8,RY ( 1) C 6,1.39,2.34,0.051
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- C 8,RY ( 2) C 6,0.57,2.11,0.031
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- C 8,RY ( 1) C 9,0.63,1.99,0.032
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- C 8,RY ( 2) C 9,1.53,1.92,0.048
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- C 8,RY ( 1) H 20,0.54,1.85,0.028
mol_014_Z,scan_2,1.9034,BD ( 2) C 7- C 8,BD*( 2) C 6- C 12,51.08,0.37,0.123
mol_014_Z,scan_2,1.9034,BD ( 2) C 7- C 8,BD*( 2) C 9- C 10,29.66,0.38,0.094
mol_014_Z,scan_2,1.9034,BD ( 2) C 7- C 8,RY ( 4) C 6,0.55,1.96,0.029
mol_014_Z,scan_2,1.9034,BD ( 2) C 7- C 8,RY ( 8) C 6,0.68,1.78,0.031
mol_014_Z,scan_2,1.9034,BD ( 2) C 7- C 8,RY ( 3) C 7,0.82,1.0,0.026
mol_014_Z,scan_2,1.9034,BD ( 2) C 7- C 8,RY ( 3) C 9,1.64,0.92,0.035
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- H 19,BD*( 1) C 5- C 6,0.5,1.07,0.021
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- H 19,BD*( 1) C 6- C 7,0.9,1.24,0.03
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- H 19,BD*( 1) C 6- C 12,4.77,1.2,0.068
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- H 19,BD*( 1) C 7- C 8,0.68,1.23,0.026
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- H 19,BD*( 1) C 8- C 9,3.55,1.22,0.059
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- H 19,BD*( 1) C 8- H 20,0.89,1.1,0.028
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- H 19,RY ( 1) C 6,1.58,2.22,0.053
mol_014_Z,scan_2,1.9034,BD ( 1) C 7- H 19,RY ( 1) C 8,1.19,1.87,0.042
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- C 9,BD*( 1) C 7- C 8,1.8,1.36,0.044
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- C 9,BD*( 1) C 7- H 19,2.35,1.22,0.048
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- C 9,BD*( 1) C 8- H 20,0.67,1.23,0.026
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- C 9,BD*( 1) C 9- C 10,1.85,1.34,0.044
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- C 9,BD*( 1) C 9- H 21,1.39,1.22,0.037
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- C 9,BD*( 1) C 10- F 11,4.62,1.05,0.062
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- C 9,RY ( 1) C 7,0.94,2.03,0.039
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- C 9,RY ( 2) C 7,1.63,2.04,0.052
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- C 9,RY ( 2) C 10,1.02,2.3,0.043
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- C 9,RY ( 4) C 10,1.0,2.98,0.049
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- C 9,RY ( 1) H 21,0.57,1.52,0.026
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- H 20,BD*( 1) C 6- C 7,3.51,1.25,0.059
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- H 20,BD*( 1) C 7- H 19,0.96,1.1,0.029
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- H 20,BD*( 1) C 9- C 10,3.41,1.21,0.057
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- H 20,BD*( 1) C 9- H 21,0.94,1.09,0.029
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- H 20,RY ( 1) C 7,0.97,1.91,0.038
mol_014_Z,scan_2,1.9034,BD ( 1) C 8- H 20,RY ( 1) C 9,0.98,1.87,0.038
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- C 10,BD*( 1) C 3- C 12,4.08,1.26,0.064
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- C 10,BD*( 1) C 8- C 9,1.94,1.38,0.046
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- C 10,BD*( 1) C 8- H 20,2.0,1.26,0.045
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- C 10,BD*( 1) C 9- H 21,0.93,1.25,0.03
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- C 10,BD*( 1) C 10- C 12,3.95,1.34,0.065
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- C 10,RY ( 1) C 8,1.25,2.03,0.045
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- C 10,RY ( 2) C 8,1.23,2.25,0.047
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- C 10,RY ( 1) F 11,0.7,1.47,0.029
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- C 10,RY ( 3) F 11,0.56,1.79,0.028
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- C 10,RY ( 1) C 12,2.15,2.06,0.059
mol_014_Z,scan_2,1.9034,BD ( 2) C 9- C 10,BD*( 2) C 6- C 12,29.4,0.4,0.096
mol_014_Z,scan_2,1.9034,BD ( 2) C 9- C 10,BD*( 2) C 7- C 8,38.21,0.42,0.113
mol_014_Z,scan_2,1.9034,BD ( 2) C 9- C 10,BD*( 2) C 9- C 10,1.05,0.4,0.018
mol_014_Z,scan_2,1.9034,BD ( 2) C 9- C 10,RY ( 4) C 8,1.65,1.03,0.037
mol_014_Z,scan_2,1.9034,BD ( 2) C 9- C 10,RY ( 2) F 11,1.48,1.06,0.035
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- H 21,BD*( 1) C 7- C 8,3.48,1.23,0.058
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- H 21,BD*( 1) C 8- C 9,0.82,1.23,0.028
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- H 21,BD*( 1) C 8- H 20,0.88,1.11,0.028
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- H 21,BD*( 1) C 9- C 10,0.53,1.21,0.023
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- H 21,BD*( 1) C 10- F 11,2.67,0.93,0.044
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- H 21,BD*( 1) C 10- C 12,3.83,1.19,0.06
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- H 21,RY ( 1) C 8,1.08,1.88,0.04
mol_014_Z,scan_2,1.9034,BD ( 1) C 9- H 21,RY ( 1) C 10,0.69,1.75,0.031
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- F 11,BD*( 1) C 6- C 12,1.11,1.67,0.038
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- F 11,BD*( 1) C 8- C 9,0.93,1.69,0.035
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,BD*( 1) C 3- C 4,0.81,1.14,0.027
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,BD*( 1) C 3- C 12,3.68,1.27,0.061
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,BD*( 1) C 5- C 6,1.77,1.24,0.042
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,BD*( 1) C 6- C 12,4.21,1.37,0.068
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,BD*( 1) C 9- C 10,3.47,1.37,0.062
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,BD*( 1) C 9- H 21,1.67,1.26,0.041
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 1) C 3,0.56,1.58,0.027
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 5) C 3,0.72,2.72,0.039
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 1) C 6,0.74,2.39,0.037
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 2) C 6,0.8,2.15,0.037
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 3) C 6,0.66,2.08,0.033
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 7) C 6,0.93,4.85,0.06
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 1) C 9,1.63,2.04,0.051
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 2) C 9,0.68,1.97,0.033
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 1) F 11,0.71,1.47,0.029
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 2) C 12,0.62,2.31,0.034
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 3) C 12,0.69,2.15,0.035
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 4) C 12,1.02,5.29,0.066
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY ( 9) C 12,0.57,4.65,0.046
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY (11) C 12,0.57,4.7,0.046
mol_014_Z,scan_2,1.9034,BD ( 1) C 10- C 12,RY (16) C 12,1.26,7.54,0.087
mol_014_Z,sp2,1.6034,LP ( 1) O 1,BD*( 1) C 3- C 4,0.98,1.11,0.029
mol_014_Z,sp2,1.6034,LP ( 1) O 1,RY ( 1) H 13,1.34,2.68,0.054
mol_014_Z,sp2,1.6034,LP ( 1) O 1,RY ( 1) H 14,1.34,2.6,0.053
mol_014_Z,sp2,1.6034,LP ( 1) N 2,BD*( 1) C 3- C 12,8.45,1.08,0.085
mol_014_Z,sp2,1.6034,LP ( 1) N 2,RY ( 1) C 3,7.07,1.53,0.093
mol_014_Z,sp2,1.6034,LP ( 1) F 11,BD*( 1) C 9- C 10,0.89,1.62,0.034
mol_014_Z,sp2,1.6034,LP ( 1) F 11,BD*( 1) C 10- C 12,0.87,1.59,0.033
mol_014_Z,sp2,1.6034,LP ( 1) F 11,RY ( 1) C 10,6.46,2.14,0.105
mol_014_Z,sp2,1.6034,LP ( 2) F 11,BD*( 1) C 8- C 9,0.54,1.18,0.023
mol_014_Z,sp2,1.6034,LP ( 2) F 11,BD*( 1) C 9- C 10,6.76,1.16,0.079
mol_014_Z,sp2,1.6034,LP ( 2) F 11,BD*( 1) C 10- C 12,7.82,1.14,0.084
mol_014_Z,sp2,1.6034,LP ( 2) F 11,RY ( 2) C 10,0.63,2.11,0.033
mol_014_Z,sp2,1.6034,LP ( 2) F 11,RY ( 4) C 10,1.16,2.8,0.051
mol_014_Z,sp2,1.6034,LP ( 3) F 11,BD*( 2) C 9- C 10,27.98,0.58,0.114
mol_014_Z,sp2,1.6034,LP ( 3) F 11,RY ( 3) C 10,2.12,2.02,0.058
mol_014_Z,sp2,1.6034,BD ( 1) O 1- N 2,BD*( 1) C 3- C 4,5.11,1.2,0.07
mol_014_Z,sp2,1.6034,BD ( 1) O 1- N 2,BD*( 1) C 3- C 12,1.32,1.28,0.037
mol_014_Z,sp2,1.6034,BD ( 1) O 1- N 2,RY ( 2) C 3,1.14,1.79,0.04
mol_014_Z,sp2,1.6034,BD ( 1) O 1- H 13,BD*( 2) N 2- C 3,0.96,0.94,0.027
mol_014_Z,sp2,1.6034,BD ( 1) O 1- H 14,BD*( 1) N 2- C 3,0.65,1.53,0.028
mol_014_Z,sp2,1.6034,BD ( 1) N 2- C 3,BD*( 1) C 3- C 4,0.86,1.39,0.031
mol_014_Z,sp2,1.6034,BD ( 1) N 2- C 3,BD*( 1) C 3- C 12,2.39,1.46,0.053
mol_014_Z,sp2,1.6034,BD ( 1) N 2- C 3,RY ( 1) O 1,0.79,2.18,0.037
mol_014_Z,sp2,1.6034,BD ( 1) N 2- C 3,RY ( 1) C 4,0.64,1.75,0.03
mol_014_Z,sp2,1.6034,BD ( 1) N 2- C 3,RY ( 1) C 12,0.72,2.23,0.036
mol_014_Z,sp2,1.6034,BD ( 2) N 2- C 3,BD*( 1) O 1- H 13,0.86,0.93,0.025
mol_014_Z,sp2,1.6034,BD ( 2) N 2- C 3,BD*( 1) C 4- C 5,0.51,0.91,0.019
mol_014_Z,sp2,1.6034,BD ( 2) N 2- C 3,BD*( 1) C 4- H 15,2.36,0.94,0.042
mol_014_Z,sp2,1.6034,BD ( 2) N 2- C 3,BD*( 2) C 6- C 12,4.73,0.53,0.045
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 4,BD*( 1) O 1- N 2,17.36,0.72,0.1
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 4,BD*( 1) N 2- C 3,1.14,1.3,0.034
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 4,BD*( 1) C 3- C 12,0.84,1.18,0.028
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 4,BD*( 1) C 5- C 6,0.53,1.16,0.022
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 4,BD*( 1) C 5- H 17,1.55,1.15,0.038
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 4,BD*( 1) C 10- C 12,3.76,1.26,0.061
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 4,RY ( 1) N 2,1.76,1.6,0.047
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 4,RY ( 3) C 5,0.65,1.78,0.03
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 4,RY ( 1) C 12,0.64,1.95,0.032
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 4,RY ( 2) C 12,0.52,2.14,0.03
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,BD*( 1) O 1- N 2,2.61,0.77,0.04
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,BD*( 1) N 2- C 3,1.51,1.36,0.04
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,BD*( 1) C 3- C 4,1.07,1.16,0.031
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,BD*( 1) C 4- H 16,0.95,1.2,0.03
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,BD*( 1) C 6- C 7,3.23,1.38,0.06
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,BD*( 1) C 6- C 12,2.44,1.34,0.051
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,BD*( 1) C 9- C 10,1.22,1.34,0.036
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,BD*( 1) C 10- F 11,0.6,1.05,0.022
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,BD*( 1) C 10- C 12,2.78,1.32,0.054
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,RY ( 1) N 2,1.46,1.65,0.044
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,RY ( 1) C 4,1.09,1.52,0.036
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,RY ( 1) C 6,1.27,2.34,0.049
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,RY ( 1) C 10,0.95,1.86,0.038
mol_014_Z,sp2,1.6034,BD ( 1) C 3- C 12,RY ( 7) C 10,0.81,3.43,0.047
mol_014_Z,sp2,1.6034,BD ( 1) C 4- C 5,BD*( 1) O 1- N 2,0.73,0.68,0.02
mol_014_Z,sp2,1.6034,BD ( 1) C 4- C 5,BD*( 1) N 2- C 3,2.72,1.27,0.052
mol_014_Z,sp2,1.6034,BD ( 1) C 4- C 5,BD*( 2) N 2- C 3,1.85,0.68,0.032
mol_014_Z,sp2,1.6034,BD ( 1) C 4- C 5,BD*( 1) C 5- C 6,0.63,1.12,0.024
mol_014_Z,sp2,1.6034,BD ( 1) C 4- C 5,BD*( 1) C 6- C 7,4.1,1.29,0.065
mol_014_Z,sp2,1.6034,BD ( 1) C 4- C 5,BD*( 1) C 6- C 12,0.52,1.25,0.023
mol_014_Z,sp2,1.6034,BD ( 1) C 4- C 5,RY ( 3) C 3,0.61,2.4,0.034
mol_014_Z,sp2,1.6034,BD ( 1) C 4- C 5,RY ( 2) C 6,0.79,2.01,0.036
mol_014_Z,sp2,1.6034,BD ( 1) C 4- H 15,BD*( 2) N 2- C 3,10.93,0.62,0.074
mol_014_Z,sp2,1.6034,BD ( 1) C 4- H 15,BD*( 1) C 5- H 17,1.01,1.05,0.029
mol_014_Z,sp2,1.6034,BD ( 1) C 4- H 15,BD*( 1) C 5- H 18,2.18,1.04,0.043
mol_014_Z,sp2,1.6034,BD ( 1) C 4- H 15,RY ( 2) C 3,0.54,1.6,0.026
mol_014_Z,sp2,1.6034,BD ( 1) C 4- H 15,RY ( 1) C 5,0.75,1.41,0.029
mol_014_Z,sp2,1.6034,BD ( 1) C 4- H 16,BD*( 1) N 2- C 3,0.61,1.22,0.024
mol_014_Z,sp2,1.6034,BD ( 1) C 4- H 16,BD*( 2) N 2- C 3,2.28,0.63,0.034
mol_014_Z,sp2,1.6034,BD ( 1) C 4- H 16,BD*( 1) C 3- C 12,2.49,1.1,0.047
mol_014_Z,sp2,1.6034,BD ( 1) C 4- H 16,BD*( 1) C 5- C 6,1.25,1.08,0.033
mol_014_Z,sp2,1.6034,BD ( 1) C 4- H 16,BD*( 1) C 5- H 18,0.87,1.06,0.027
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,BD*( 1) C 3- C 4,0.75,1.1,0.026
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,BD*( 1) C 3- C 12,0.74,1.17,0.026
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,BD*( 1) C 4- C 5,0.52,1.09,0.021
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,BD*( 1) C 4- H 16,1.51,1.13,0.037
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,BD*( 1) C 5- H 17,0.66,1.14,0.024
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,BD*( 1) C 6- C 7,1.83,1.31,0.044
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,BD*( 1) C 6- C 12,1.07,1.27,0.033
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,BD*( 1) C 7- C 8,1.85,1.3,0.044
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,BD*( 1) C 10- C 12,3.27,1.25,0.057
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,RY ( 1) C 7,1.81,1.97,0.053
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,RY ( 4) C 7,0.52,2.49,0.032
mol_014_Z,sp2,1.6034,BD ( 1) C 5- C 6,RY ( 1) C 12,0.56,1.94,0.029
mol_014_Z,sp2,1.6034,BD ( 1) C 5- H 17,BD*( 1) C 3- C 4,1.52,1.01,0.035
mol_014_Z,sp2,1.6034,BD ( 1) C 5- H 17,BD*( 1) C 4- H 15,1.0,1.03,0.029
mol_014_Z,sp2,1.6034,BD ( 1) C 5- H 17,BD*( 1) C 6- C 12,2.02,1.19,0.044
mol_014_Z,sp2,1.6034,BD ( 1) C 5- H 17,BD*( 2) C 6- C 12,4.33,0.62,0.046
mol_014_Z,sp2,1.6034,BD ( 1) C 5- H 17,RY ( 3) C 6,0.56,1.83,0.028
mol_014_Z,sp2,1.6034,BD ( 1) C 5- H 18,BD*( 1) C 4- H 15,2.16,1.03,0.042
mol_014_Z,sp2,1.6034,BD ( 1) C 5- H 18,BD*( 1) C 4- H 16,0.9,1.04,0.027
mol_014_Z,sp2,1.6034,BD ( 1) C 5- H 18,BD*( 1) C 6- C 12,0.62,1.18,0.024
mol_014_Z,sp2,1.6034,BD ( 1) C 5- H 18,BD*( 2) C 6- C 12,7.9,0.61,0.062
mol_014_Z,sp2,1.6034,BD ( 1) C 5- H 18,RY ( 1) C 4,0.69,1.36,0.027
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,BD*( 1) C 3- C 12,2.11,1.24,0.046
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,BD*( 1) C 5- C 6,1.82,1.21,0.042
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,BD*( 1) C 6- C 12,2.6,1.34,0.053
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,BD*( 1) C 7- C 8,2.68,1.36,0.054
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,BD*( 1) C 7- H 19,1.4,1.23,0.037
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,BD*( 1) C 8- H 20,2.13,1.23,0.046
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,RY ( 1) C 5,0.7,1.56,0.029
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,RY ( 1) C 8,1.36,2.0,0.047
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,RY ( 2) C 8,1.12,2.23,0.045
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,RY ( 1) C 12,0.56,2.0,0.03
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,RY ( 2) C 12,0.88,2.19,0.039
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 7,RY ( 6) C 12,0.67,3.07,0.04
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,BD*( 1) N 2- C 3,4.53,1.34,0.07
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,BD*( 1) C 3- C 12,2.75,1.22,0.052
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,BD*( 1) C 5- C 6,0.97,1.2,0.03
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,BD*( 1) C 5- H 17,0.74,1.18,0.026
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,BD*( 1) C 6- C 7,2.6,1.36,0.053
